id,Tip restavracije
791,Fast Food
792,American (New)
792,Seafood
792,Breakfast & Brunch
793,Greek
793,Mediterranean
794,Dim Sum
794,Shanghainese
794,Noodles
795,American (New)
795,Gastropubs
796,Steakhouses
797,Seafood
798,Lounges
798,Breakfast & Brunch
798,American (Traditional)
799,Fondue
799,Salad
799,Bars
800,Hot Pot
800,Asian Fusion
800,Chinese
801,Steakhouses
801,American (Traditional)
801,Bars
802,Burgers
802,Salad
803,Burgers
803,American (New)
804,Burgers
805,Afghan
806,Sandwiches
806,Burgers
806,Cheesesteaks
807,Cajun/Creole
808,Chinese
808,Asian Fusion
808,Indian
809,Persian/Iranian
810,Indian
811,American (Traditional)
811,Desserts
812,American (New)
812,Seafood
812,Steakhouses
813,French
813,Comfort Food
814,Creperies
814,Breakfast & Brunch
815,Middle Eastern
815,Breakfast & Brunch
815,Filipino
816,American (New)
817,Steakhouses
817,American (Traditional)
817,Sandwiches
818,Japanese
818,Sushi Bars
819,Burmese
819,Asian Fusion
819,Caterers
820,Sandwiches
820,American (Traditional)
820,Fast Food
821,American (Traditional)
821,Tex-Mex
821,Burgers
822,Italian
822,Pizza
823,Japanese
823,Seafood
823,Sushi Bars
824,Dim Sum
824,Seafood
825,Sushi Bars
825,Japanese
826,Thai
826,Desserts
826,Seafood
827,French
827,American (Traditional)
828,Vietnamese
828,Thai
829,Pizza
829,American (Traditional)
830,Mexican
831,Sandwiches
832,Chinese
833,Italian
833,Wine Bars
834,Mexican
834,Seafood
834,Breakfast & Brunch
835,Italian
836,Indian
837,Italian
838,Korean
838,Barbeque
839,Cuban
839,Steakhouses
839,Sandwiches
840,Italian
841,Indian
841,Vegetarian
842,Mexican
842,Seafood
842,Bars
843,Greek
843,Mediterranean
844,Pizza
844,Salad
844,Gluten-Free
845,Pizza
846,Vietnamese
846,Comfort Food
847,Mexican
848,Mexican
849,Pizza
849,Italian
849,Salad
850,Pubs
850,American (New)
850,American (Traditional)
851,Pizza
851,Bakeries
852,Cajun/Creole
852,Southern
852,Seafood
853,French
853,Breakfast & Brunch
854,Pizza
854,Breweries
854,Chicken Wings
855,French
855,Sandwiches
856,Indian
857,Hot Dogs
858,American (New)
858,Breakfast & Brunch
858,Bars
859,Breakfast & Brunch
859,American (New)
859,Burgers
860,Pizza
861,Breakfast & Brunch
861,Diners
862,Seafood
862,American (Traditional)
862,Sushi Bars
863,American (New)
863,French
864,Chinese
865,Sushi Bars
865,Japanese
866,Vegan
866,Bakeries
866,Desserts
867,Asian Fusion
867,Korean
867,Japanese
868,Italian
869,Japanese
870,American (New)
870,Breakfast & Brunch
871,Barbeque
871,Breakfast & Brunch
871,Bars
872,Italian
873,Brazilian
874,Mexican
874,Latin American
875,Breakfast & Brunch
876,Burgers
876,Bars
876,American (New)
877,Mediterranean
877,Middle Eastern
878,Japanese
878,Bars
879,Pizza
879,Jazz & Blues
879,Bars
880,Sushi Bars
880,Seafood
880,Tapas Bars
881,American (New)
881,French
882,Mexican
883,Mexican
884,Mexican
884,Breakfast & Brunch
885,Latin American
886,Indonesian
886,Singaporean
887,Indian
887,Himalayan/Nepalese
887,Seafood
888,Japanese
888,Tapas/Small Plates
888,Tapas Bars
889,Thai
889,Salad
889,Vegetarian
890,American (New)
890,Bars
890,Breakfast & Brunch
891,Cheese Shops
891,Bakeries
891,Pizza
892,American (New)
892,Desserts
892,Cocktail Bars
893,Asian Fusion
893,Noodles
893,Soup
894,Bakeries
894,Desserts
894,Coffee & Tea
895,Noodles
895,Thai
896,Japanese
896,Vegetarian
896,Sushi Bars
897,Korean
898,Comfort Food
898,Fast Food
898,Poutineries
899,Coffee & Tea
899,Cafes
899,Breakfast & Brunch
900,Tapas Bars
901,Burgers
901,Steakhouses
902,Fast Food
902,Burgers
903,Vietnamese
904,Mexican
905,Breakfast & Brunch
905,Cafes
906,Chocolatiers & Shops
906,Cafes
907,Burgers
908,German
908,Beer Garden
909,Schnitzel
910,Middle Eastern
910,Falafel
911,Indonesian
911,Thai
912,Korean
913,Ramen
914,Sushi Bars
914,Vietnamese
914,Pan Asian
915,German
915,Music Venues
915,Beer Garden
916,Japanese
916,Sushi Bars
917,Curry Sausage
917,Fast Food
918,International
918,Breakfast & Brunch
919,Chinese
919,Fast Food
919,Taiwanese
920,Indonesian
920,Thai
921,Dive Bars
921,Beer Garden
921,German
922,Bars
922,Breakfast & Brunch
922,Cafes
923,Vietnamese
924,Steakhouses
925,Italian
926,Breakfast & Brunch
927,Dim Sum
928,Chinese
929,Breakfast & Brunch
929,Swabian
929,Baden
930,Burgers
931,Mexican
932,Indian
933,Russian
933,Jewish
934,Moroccan
934,Oriental
935,Vietnamese
936,Russian
936,Ukrainian
937,Cafes
938,Greek
939,Syrian
940,German
941,Korean
942,Steakhouses
942,Barbeque
943,Vietnamese
944,Breakfast & Brunch
944,Cafes
945,German
946,German
947,Lebanese
948,Dive Bars
948,Eastern German
949,German
949,Austrian
950,Food Stands
950,Schnitzel
951,Steakhouses
951,Lounges
952,Italian
952,American (New)
952,Steakhouses
953,Spanish
953,Venues & Event Spaces
953,Tapas/Small Plates
954,Steakhouses
954,Brazilian
954,Seafood
955,Steakhouses
955,American (Traditional)
955,Venues & Event Spaces
956,Mexican
956,Vegan
956,Vegetarian
957,Mediterranean
957,French
957,Italian
958,American (New)
959,Coffee & Tea
959,Sandwiches
959,Desserts
960,American (New)
960,Breakfast & Brunch
960,Bars
961,Wine Bars
961,Tapas Bars
961,Cocktail Bars
962,Asian Fusion
962,Indian
962,Thai
963,Dim Sum
963,Bars
964,French
964,Mediterranean
964,Cocktail Bars
965,American (New)
966,Vietnamese
966,French
966,Seafood
967,American (New)
968,Asian Fusion
968,Indonesian
968,New Mexican Cuisine
969,Seafood
970,French
970,Venues & Event Spaces
970,Breakfast & Brunch
971,Steakhouses
971,American (New)
972,Peruvian
972,Japanese
973,Mediterranean
973,Italian
973,Seafood
974,Bars
974,Sandwiches
974,Burgers
975,American (New)
976,Creperies
976,Coffee & Tea
976,Desserts
977,Barbeque
977,Japanese
978,Italian
978,Lounges
979,Italian
979,Desserts
979,Caterers
980,Steakhouses
981,Cocktail Bars
981,American (New)
982,Sushi Bars
982,Japanese
983,French
983,American (New)
984,Moroccan
985,Delis
985,Sandwiches
985,American (Traditional)
986,American (New)
986,Breakfast & Brunch
986,Southern
987,American (New)
987,Breakfast & Brunch
988,Chinese
989,Sushi Bars
989,Japanese
990,Italian
991,Mediterranean
991,Vegetarian
991,Breakfast & Brunch
992,Mediterranean
993,American (New)
993,American (Traditional)
994,Italian
994,Pizza
995,Bakeries
995,French
995,Coffee & Tea
996,Korean
996,Barbeque
997,Japanese
998,Pizza
998,Italian
999,American (New)
999,Seafood
999,Sushi Bars
1000,Seafood
1000,Steakhouses
1000,American (New)
1001,American (New)
1001,Seafood
1001,Breakfast & Brunch
1002,Breakfast & Brunch
1002,Sandwiches
1003,Pubs
1004,Bars
1005,Salad
1005,Burgers
1005,Sandwiches
1006,American (Traditional)
1007,Breakfast & Brunch
1007,Bars
1007,American (Traditional)
1008,Pizza
1008,Salad
1008,Bars
1009,American (New)
1010,Breakfast & Brunch
1010,Cajun/Creole
1010,American (Traditional)
1011,Coffee & Tea
1011,Breakfast & Brunch
1012,Mediterranean
1012,Turkish
1013,Coffee & Tea
1013,American (New)
1013,Desserts
1014,Irish
1014,Pubs
1014,American (Traditional)
1015,Sports Bars
1015,Pubs
1015,American (Traditional)
1016,Vegan
1016,Vegetarian
1016,American (Traditional)
1017,Steakhouses
1018,Pizza
1018,Sandwiches
1018,Soup
1019,Breweries
1019,American (New)
1019,Music Venues
1020,Greek
1020,Mediterranean
1020,Desserts
1021,Afghan
1021,Salad
1021,Soup
1022,French
1023,Breakfast & Brunch
1023,American (Traditional)
1024,Coffee & Tea
1024,Vegan
1024,Juice Bars & Smoothies
1025,Turkish
1026,Vegan
1026,Vegetarian
1026,Cafes
1027,Southern
1027,American (New)
1027,Seafood
1028,Ice Cream & Frozen Yogurt
1028,Hot Dogs
1028,Vegan
1029,Soup
1029,Vegan
1030,Breweries
1030,American (Traditional)
1031,Himalayan/Nepalese
1031,Thai
1031,Indian
1032,Italian
1032,Pizza
1032,Diners
1033,Middle Eastern
1033,Vegetarian
1033,Greek
1034,American (New)
1035,Chicken Wings
1035,Sandwiches
1035,American (Traditional)
1036,Indian
1037,American (Traditional)
1037,Bars
1038,Chinese
1039,Burgers
1039,Ice Cream & Frozen Yogurt
1039,Sandwiches
1040,Thai
1041,Thai
1041,Vegetarian
1042,Pizza
1043,American (New)
1043,Wine Bars
1043,Italian
1044,Mexican
1045,Mexican
1046,Japanese
1046,Korean
1046,Vegetarian
1047,Sports Bars
1047,Beer Bar
1047,Burgers
1048,Cajun/Creole
1049,Pubs
1049,American (New)
1049,Chicken Wings
1050,Chinese
1051,Pizza
1052,Korean
1053,Thai
1054,Coffee & Tea
1054,Gelato
1054,Sandwiches
1055,Diners
1056,French
1057,Bakeries
1057,Vegan
1057,Gluten-Free
1058,American (New)
1058,Breakfast & Brunch
1058,Burgers
1059,Breakfast & Brunch
1059,American (Traditional)
1060,Latin American
1060,Steakhouses
1060,Seafood
1061,Bars
1061,Gastropubs
1061,Sandwiches
1062,Burgers
1062,Fast Food
1063,American (New)
1063,Cocktail Bars
1063,Burgers
1064,Breakfast & Brunch
1064,Coffee & Tea
1064,Bakeries
1065,Sandwiches
1065,Delis
1066,American (New)
1066,Lounges
1067,Argentine
1067,Latin American
1067,Empanadas
1068,Thai
1068,Asian Fusion
1068,Sushi Bars
1069,Steakhouses
1069,Seafood
1069,Bars
1070,Spanish
1070,Pubs
1070,Basque
1071,Tex-Mex
1071,Bars
1071,Mexican
1072,Hotels
1072,Cocktail Bars
1073,Barbeque
1073,Gluten-Free
1073,Vegan
1074,Italian
1075,Thai
1076,Cuban
1077,American (Traditional)
1077,Burgers
1077,Sandwiches
1078,Brazilian
1078,Steakhouses
1078,Seafood
1079,Barbeque
1079,Salad
1079,American (Traditional)
1080,Indian
1080,Pakistani
1081,American (New)
1081,Cocktail Bars
1081,Breakfast & Brunch
1082,Pizza
1083,Mexican
1084,Pizza
1084,Italian
1084,Salad
1085,Italian
1085,Gluten-Free
1086,American (Traditional)
1086,Burgers
1086,Fast Food
1087,Vietnamese
1088,Pizza
1088,Sandwiches
1089,Italian
1090,Breakfast & Brunch
1090,Diners
1091,Desserts
1091,American (Traditional)
1092,Breweries
1092,Music Venues
1092,American (Traditional)
1093,Japanese
1094,American (Traditional)
1094,Cocktail Bars
1094,Buffets
1095,Mediterranean
1095,Greek
1096,Indian
1096,Pakistani
1096,Buffets
1097,Himalayan/Nepalese
1098,Bars
1098,American (New)
1099,American (Traditional)
1099,Breweries
1099,Burgers
1100,Italian
1100,Pizza
1101,American (New)
1101,Southern
1101,Cocktail Bars
1102,Japanese
1102,Steakhouses
1103,Breweries
1103,Gastropubs
1104,Japanese
1104,Sushi Bars
1105,Italian
1106,Seafood
1107,Sushi Bars
1107,Steakhouses
1107,Seafood
1108,Seafood
1108,Soup
1108,American (Traditional)
1109,Italian
1110,Seafood
1110,Bars
1110,American (Traditional)
1111,Seafood
1112,Jazz & Blues
1112,American (New)
1112,Breakfast & Brunch
1113,Spanish
1114,Modern European
1114,American (New)
1114,Brasseries
1115,American (New)
1115,Lounges
1115,Breakfast & Brunch
1116,Seafood
1117,Chinese
1118,Lounges
1118,American (New)
1119,Sandwiches
1119,Desserts
1119,Cafes
1120,Asian Fusion
1120,Gluten-Free
1120,Taiwanese
1121,Mexican
1121,Lounges
1121,Cocktail Bars
1122,Breakfast & Brunch
1122,American (New)
1122,Sandwiches
1123,Italian
1123,Seafood
1124,Sandwiches
1124,Breakfast & Brunch
1125,French
1125,Italian
1126,Southern
1126,Bars
1126,Barbeque
1127,American (New)
1127,Italian
1127,Pizza
1128,Seafood
1128,Salad
1128,Sandwiches
1129,Sandwiches
1129,Beer Bar
1130,Italian
1130,Seafood
1131,Taiwanese
1131,Chinese
1132,Mexican
1132,Gluten-Free
1132,Vegetarian
1133,Bakeries
1133,Coffee & Tea
1133,Sandwiches
1134,Seafood
1134,Italian
1135,Italian
1136,Seafood
1136,American (Traditional)
1136,Wine Bars
1137,American (Traditional)
1137,Cocktail Bars
1137,Sandwiches
1138,French
1138,Bars
1139,Vietnamese
1139,Thai
1139,Seafood
1140,Seafood
1140,Seafood Markets
1141,Italian
1141,Pizza
1142,Delis
1142,Sandwiches
1143,American (New)
1143,Seafood
1144,Hot Pot
1144,Do-It-Yourself Food
1144,Fondue
1145,Seafood
1146,French
1147,Italian
1147,Bakeries
1148,Italian
1148,Wine Bars
1148,Vegetarian
1149,American (New)
1149,Burgers
1149,Bars
1150,Italian
1151,Italian
1152,Chinese
1152,Sushi Bars
1152,Hot Pot
1153,Italian
1153,Tapas/Small Plates
1153,Wine Bars
1154,Steakhouses
1154,Wine Bars
1154,Breakfast & Brunch
1155,American (Traditional)
1155,Dive Bars
1156,American (New)
1156,Seafood
1156,Gluten-Free
1157,American (New)
1157,Lounges
1158,Pubs
1158,Burgers
1158,Breweries
1159,Breakfast & Brunch
1160,Tea Rooms
1160,Breakfast & Brunch
1161,Spanish
1161,Greek
1161,Mediterranean
1162,French
1163,American (New)
1163,Breakfast & Brunch
1163,Bars
1164,Breakfast & Brunch
1165,French
1165,Breakfast & Brunch
1165,American (Traditional)
1166,Cajun/Creole
1166,Breakfast & Brunch
1167,Pizza
1167,Desserts
1167,Wine Bars
1168,American (New)
1169,Italian
1169,Wine Bars
1170,Vegetarian
1170,American (New)
1171,Breakfast & Brunch
1171,American (New)
1171,Sandwiches
1172,Mexican
1173,Indian
1173,Halal
1174,Bars
1174,American (New)
1175,Pubs
1175,Burgers
1175,Breweries
1176,Chinese
1177,Argentine
1178,American (New)
1179,Italian
1179,Pizza
1180,Pizza
1180,Burgers
1180,American (Traditional)
1181,Seafood
1182,Breakfast & Brunch
1182,Salad
1182,Sandwiches
1183,Italian
1184,Vietnamese
1185,Burgers
1186,American (New)
1186,Latin American
1186,Mexican
1187,Tapas/Small Plates
1187,American (New)
1188,Breakfast & Brunch
1188,American (Traditional)
1189,Breweries
1189,American (New)
1189,Gastropubs
1190,Japanese
1190,Sushi Bars
1191,Burgers
1192,Vegan
1192,Vegetarian
1192,American (New)
1193,American (Traditional)
1193,Sports Bars
1193,Burgers
1194,French
1194,American (New)
1195,Butcher
1195,American (New)
1196,American (New)
1196,Gluten-Free
1196,Cocktail Bars
1197,Japanese
1197,Sushi Bars
1197,Asian Fusion
1198,Himalayan/Nepalese
1198,Indian
1198,Asian Fusion
1199,Vietnamese
1200,Sandwiches
1201,Sandwiches
1201,Ice Cream & Frozen Yogurt
1202,Mexican
1202,Bars
1203,Latin American
1203,Bars
1203,Breakfast & Brunch
1204,Breakfast & Brunch
1204,Gluten-Free
1205,Himalayan/Nepalese
1206,American (New)
1207,Thai
1207,Gluten-Free
1207,Vegetarian
1208,American (New)
1208,Pizza
1208,Cocktail Bars
1209,Breakfast & Brunch
1209,Delis
1209,Sandwiches
1210,American (Traditional)
1210,Beer Bar
1210,Steakhouses
1211,American (New)
1211,French
1212,Southern
1212,Bars
1212,Barbeque
1213,Sushi Bars
1213,Japanese
1214,Pubs
1214,American (Traditional)
1214,Belgian
1215,Pubs
1215,American (New)
1215,Breakfast & Brunch
1216,Mexican
1216,Gluten-Free
1216,Vegetarian
1217,Spanish
1217,Tapas Bars
1217,Basque
1218,Thai
1219,Korean
1219,Chicken Wings
1219,Asian Fusion
1220,Tapas/Small Plates
1220,Spanish
1220,Wine Bars
1221,American (Traditional)
1221,Breakfast & Brunch
1222,Coffee & Tea
1222,Creperies
1222,Cafes
1223,American (New)
1223,Desserts
1223,Cocktail Bars
1224,Sushi Bars
1224,Japanese
1224,Asian Fusion
1225,Seafood
1225,Sandwiches
1226,Ramen
1226,Noodles
1227,Thai
1228,American (New)
1229,Vietnamese
1230,American (New)
1230,Bars
1231,Indian
1232,Japanese
1232,Chinese
1232,Asian Fusion
1233,Ramen
1233,Noodles
1234,Chinese
1234,Vietnamese
1234,Vegan
1235,Bars
1235,American (New)
1235,Breakfast & Brunch
1236,American (New)
1237,Sushi Bars
1237,Japanese
1238,Gastropubs
1239,Italian
1239,Desserts
1239,Salad
1240,Korean
1241,Diners
